,speech_id,date,period,speaker,party,text,text_tokenised,agenda,speechnumber,chair,MEP,commission
360,eu9_60047,2019-11-26,9,Jörg Meuthen,ID,"Sie wollen klimapolitische Projekte zusätzlich mit 500 Millionen EUR ausstatten. Das ist klassische Subventionspolitik, reine Ideologiebefriedigung, komplette Fehlallokation. Haben Sie Ihre Milchseen und Butterberge von damals eigentlich bereits vergessen?","klimapolitische Projekte zusätzlich 500   Millionen EUR ausstatten . klassische Subventionspolitik , reine Ideologiebefriedigung , komplette Fehlallokation . Milchseen Butterberge eigentlich vergessen ?",3. Preparation of the European Council meeting of 12 and 13 December 2019 (debate),8,False,True,False
361,eu9_60047,2019-11-26,9,Jörg Meuthen,ID,"Die EIB soll nun also Klimabank werden. Sie wird reihenweise für Investitionsruinen sorgen, weil sie mit ihren Förderkrediten den Preismechanismus außer Kraft setzen wird. Die EZB soll ihre Geldpolitik zugunsten des Klimas ausrichten, wo sie doch noch nicht einmal in der Lage ist, das Zinsniveau zu normalisieren.","EIB Klimabank . reihenweise Investitionsruinen sorgen , Förderkrediten Preismechanismus Kraft setzen . EZB Geldpolitik zugunsten Klimas ausrichten , Lage , Zinsniveau normalisieren .",3. Preparation of the European Council meeting of 12 and 13 December 2019 (debate),8,False,True,False
362,eu9_60134,2019-11-26,9,Guido Reil,ID,"Herr Präsident, Kolleginnen und Kollegen! Ich habe der Entschließung nicht zugestimmt, weil ich es beschämend finde, dass dieses wichtige Thema „Rechte von Kindern“ dafür instrumentalisiert wird, weiter die Klimahysterie zu schüren. Ich finde es auch beschämend, dass junge unbegleitete Flüchtlinge ohne Papiere noch weiter unterstützt werden sollen.",", Kolleginnen ! Entschließung zugestimmt , beschämend finde , wichtige Thema „ Kindern “ instrumentalisiert , Klimahysterie schüren . finde beschämend , junge unbegleitete Flüchtlinge Papiere unterstützt .","9.2. Children rights in occasion of the 30th anniversary of the Convention of the Rights of the Child (B9-0178/2019, B9-0179/2019, B9-0180/2019)",11,False,True,False
363,eu9_60151,2019-11-26,9,Nicolaus Fest,ID,"Was wir hier erleben, ist nicht Haushaltsplanung, es ist gewollte Intransparenz. Nehmen wir nur die Notfallreserve von 1,2 Milliarden EUR. Sie wird gerade umgebaut in einen weiteren Haushaltstitel zum Klimaschutz, also für Klientelpolitik der Grünen und Sozialisten.","erleben , Haushaltsplanung , gewollte Intransparenz . Nehmen Notfallreserve 1,2 Milliarden EUR . umgebaut Haushaltstitel Klimaschutz , Klientelpolitik Grünen Sozialisten .",13. 2020 budgetary procedure: joint text (debate),12,False,True,False
364,eu9_60220,2019-11-26,9,Markus Buchheit,ID,"In Städten wie Venedig, Rotterdam und auch London arbeiten Menschen seit Jahrhunderten daran, nicht das unbeherrschbare Klima beherrschbar machen zu wollen, sondern sich gegen seine Auswüchse zu wappnen. Sie sitzen nicht in ihrem Elfenbeinturm, sondern sie sind persönlich verwurzelt mit ihrer Heimat und auch persönlich betroffen.","Städten Venedig , Rotterdam London arbeiten Menschen Jahrhunderten , unbeherrschbare Klima beherrschbar , Auswüchse wappnen . sitzen Elfenbeinturm , persönlich verwurzelt Heimat persönlich betroffen .",14. EU response to extreme meteorological events and their impacts: how to protect European urban areas and their cultural heritage (debate),27,False,True,False
365,eu9_60428,2019-11-25,9,Sylvia Limmer,ID,"Frau Präsidentin! Die Entschließung zur COP 25 ist für mich ein Dokument von peinlicher intellektueller Dürftigkeit, nicht nur wegen der lächerlichen Behauptung unter Ziffer 33, dass die globale Aktion der kommenden zehn Jahre Einfluss auf die Zukunft der Menschheit der nächsten 10 000 Jahre hätte: Klimarettung also.","! Entschließung COP 25 Dokument peinlicher intellektueller Dürftigkeit , lächerlichen Behauptung Ziffer 33 , globale Aktion kommenden Einfluss Zukunft Menschheit nächsten 10   000 : Klimarettung .",14. Climate and environmental emergency - 2019 UN Climate Change Conference (COP25) (debate),9,False,True,False
366,eu9_60428,2019-11-25,9,Sylvia Limmer,ID,"Ein Klima, das sich unstrittigerweise seit Jahrmillionen auch ohne Zutun der Menschen manchmal gar drastisch wandelt. Dieses soll nun eingefroren werden auf dem Stand von Anno Domini 2015. Auch Umweltschutz ist nur noch ein Synonym für Klimaschutz. Katastrophale Umweltschäden durch den Abbau von seltenen Erden: egal.","Klima , unstrittigerweise Jahrmillionen Zutun Menschen manchmal drastisch wandelt . eingefroren Stand Anno Domini 2015. Umweltschutz Synonym Klimaschutz . Katastrophale Umweltschäden Abbau seltenen Erden : egal .",14. Climate and environmental emergency - 2019 UN Climate Change Conference (COP25) (debate),9,False,True,False
367,eu9_60428,2019-11-25,9,Sylvia Limmer,ID,"Blei und Cadmium in Solarpanels, Kinderarbeit im Kongo, gesundheitliche Folgen von Infraschall, desaströser Flächenverbrauch, Bodenversiegelung, artenarme Energiepflanzen, Monokulturen, Schwefelhexafluorid in Windkraftanlagen – ein 24 000-mal wirksameres Treibhausgas als CO2 –: egal. Der Zweck heiligt scheinbar auch hier die Mittel.","Blei Cadmium Solarpanels , Kinderarbeit Kongo , gesundheitliche Folgen Infraschall , desaströser Flächenverbrauch , Bodenversiegelung , artenarme Energiepflanzen , Monokulturen , Schwefelhexafluorid Windkraftanlagen – 24   000-mal wirksameres Treibhausgas CO2 – : egal . Zweck heiligt scheinbar .",14. Climate and environmental emergency - 2019 UN Climate Change Conference (COP25) (debate),9,False,True,False
368,eu9_61319,2019-10-23,9,Sylvia Limmer,ID,"Frau Präsidentin! Wenn die hier versammelten Klimaneurotiker permanent von einer Klimakatastrophe sprechen, dann immer in Bezug auf den CO2—Gehalt in unserer Atmosphäre, und auch hier nur der letzten 150 Jahre.","! versammelten Klimaneurotiker permanent Klimakatastrophe sprechen , Bezug CO2—Gehalt Atmosphäre , letzten 150   .",16. Climate and ecological emergency (topical debate),25,False,True,False
369,eu9_61319,2019-10-23,9,Sylvia Limmer,ID,"Und das aus gutem Grund: Betrachtet man unsere Erdgeschichte, dann würden sie nämlich erkennen, dass der frühere CO2—Gehalt überwiegend wesentlich höher lag als unsere heutige Konzentration von 400 ppm. Und schlimmer noch, dass es keine proportionale Korrelation zwischen CO2 und der Temperatur gibt.","gutem Grund : Betrachtet Erdgeschichte , nämlich erkennen , frühere CO2—Gehalt überwiegend wesentlich höher lag heutige Konzentration 400   ppm . schlimmer , proportionale Korrelation CO2 Temperatur .",16. Climate and ecological emergency (topical debate),25,False,True,False
370,eu9_61319,2019-10-23,9,Sylvia Limmer,ID,"Das würde bedeuten, dass zu Zeiten der Dinosaurier, als die CO2—Konzentration in der Nähe von 2 000 ppm lag, also um 1 600 ppm höher als heute, die Temperatur ebenso um satte 32 oC hätte höher sein müssen, also so um die 50 oC und mehr gelegen hätte.","bedeuten , Zeiten Dinosaurier , CO2—Konzentration Nähe 2   000   ppm lag , 1   600   ppm höher , Temperatur satte 32   oC höher , 50   oC gelegen .",16. Climate and ecological emergency (topical debate),25,False,True,False
371,eu9_61319,2019-10-23,9,Sylvia Limmer,ID,"Ich weiß, viele Zahlen in so kurzer Zeit, das überfordert sicher so das eine oder andere Politikerhirn. Klimawandel ist die Regel und nicht die Ausnahme. Wir tun gut daran, uns an ein wandelndes Klima anzupassen. Den Kampf der Klima-Don-Quijotes gegen das Klima können diese nur verlieren.","weiß , Zahlen kurzer , überfordert sicher Politikerhirn . Klimawandel Regel Ausnahme . , wandelndes Klima anzupassen . Kampf Klima-Don-Quijotes Klima verlieren .",16. Climate and ecological emergency (topical debate),25,False,True,False
372,eu9_61735,2019-10-22,9,Maximilian Krah,ID,"Und erneut haben wir einen Haushalt vorliegen, dessen größter Posten die Landwirtschaft ist und wo wir als Parlament darüber streiten, ob wir mehr für die Unterstützung der illegalen Schlepperei auf dem Mittelmeer und Klimamaßnahmen ausgeben sollten, deren Wirksamkeit bestenfalls umstritten, in Wahrheit nicht gegeben ist.","erneut Haushalt vorliegen , größter Posten Landwirtschaft Parlament streiten , Unterstützung illegalen Schlepperei Mittelmeer Klimamaßnahmen ausgeben , Wirksamkeit bestenfalls umstritten , Wahrheit gegeben .",14. General budget of the European Union for 2020 - all sections (debate),58,False,True,False
373,eu9_61737,2019-10-22,9,Maximilian Krah,ID,"Die Frage des Klimawandels ist diejenige, die auch Europa allein nicht beantworten kann. Denn wenn wir in Europa morgen aufhören würden, auch nur ein einziges Gramm CO2 zu emittieren, dann wäre es selbst unter Zugrundelegung der Hypothese vom menschengemachten Klimawandel für die Erderwärmung nicht relevant.","Frage Klimawandels , Europa beantworten . Europa aufhören , einziges Gramm CO2 emittieren , Zugrundelegung Hypothese menschengemachten Klimawandel Erderwärmung relevant .",14. General budget of the European Union for 2020 - all sections (debate),60,False,True,False
374,eu9_61919,2019-10-21,9,Markus Buchheit,ID,"Was wir hier sehen, ist zumindest auch das Ergebnis einer – und wir haben es gerade eben hier gesehen – Hexenjagd, einer Stimmungsmache unter dem Deckmantel eines neuen Goldenen Kalbes in Form des Klimaschutzes, die mit der Tourismusbranche ihr erstes Opfer gefunden hat. Weitere Firmen, andere Branchen werden folgen.","sehen , zumindest Ergebnis – gesehen – Hexenjagd , Stimmungsmache Deckmantel Goldenen Kalbes Form Klimaschutzes , Tourismusbranche Opfer gefunden . Firmen , Branchen folgen .",15. Effects of the bankruptcy of Thomas Cook Group (debate),9,False,True,False
375,eu9_61919,2019-10-21,9,Markus Buchheit,ID,"Wir müssen verhindern, dass unseren Reiseveranstaltern zumindest von legislativer Seite weitere Hindernisse wie beispielsweise der European Green Deal in den Weg gelegt werden, und wir müssen anerkennen, dass der Tod europäischer Reiseunternehmen dem Weltklima eben gerade nicht weiterhilft, sondern dass eben nur Konkurrenzunternehmen in diese","verhindern , unseren Reiseveranstaltern zumindest legislativer Seite Hindernisse beispielsweise European Green Deal Weg gelegt , anerkennen , Tod europäischer Reiseunternehmen Weltklima weiterhilft , Konkurrenzunternehmen",15. Effects of the bankruptcy of Thomas Cook Group (debate),9,False,True,False
376,eu9_62323,2019-10-09,9,Sylvia Limmer,ID,"Mit Schlagworten wie Klimaneutralität, emissionsfreie Autos, Null-Verschmutzung-Strategie und Biodiversität will man antreten, um das Klima zu retten.","Schlagworten Klimaneutralität , emissionsfreie Autos , Null-Verschmutzung-Strategie Biodiversität antreten , Klima retten .",15. Greening the European Investment Bank (debate),8,False,True,False
377,eu9_62323,2019-10-09,9,Sylvia Limmer,ID,"Aber alles beruht auf der nach wie vor wissenschaftlich sehr umstrittenen Hypothese von CO2 als alleinigem Klimatreiber, und so löst eine unbewiesene Annahme eine nicht enden wollende Kette von politischen Fehlentscheidungen aus.","beruht wissenschaftlich umstrittenen Hypothese CO2 alleinigem Klimatreiber , löst unbewiesene Annahme enden wollende Kette politischen Fehlentscheidungen .",15. Greening the European Investment Bank (debate),8,False,True,False
378,eu9_62323,2019-10-09,9,Sylvia Limmer,ID,"Nun soll also zur Umsetzung dieser mindestens fragwürdigen Politik die Europäische Investitionsbank in eine Klimabank zur Finanzierung der Klimarettung umgewandelt werden. Bis 2030 sollen Investitionen von einer Billion Euro getätigt werden. Bravo, kann ich da nur sagen!","Umsetzung mindestens fragwürdigen Politik Europäische Investitionsbank Klimabank Finanzierung Klimarettung umgewandelt . 2030 Investitionen Billion Euro getätigt . Bravo , sagen !",15. Greening the European Investment Bank (debate),8,False,True,False
379,eu9_63016,2019-09-17,9,Sylvia Limmer,ID,"Während im Dezember mal wieder der Klimazirkus in Chile tagt mit etwa 25 000 Teilnehmern – Teilnehmer, die vielfach von der angeblichen Klimarettung leben und um die halbe Welt jetten, dabei Millionen Flugkilometer hinter sich bringen und ich weiß nicht wie viele Tonnen böses, böses CO2 ausstoßen, genau jenes CO2, dessen Existenz dann so","Dezember mal Klimazirkus Chile tagt 25   000 Teilnehmern – Teilnehmer , vielfach angeblichen Klimarettung leben halbe Welt jetten , Millionen Flugkilometer bringen weiß Tonnen böses , böses CO2 ausstoßen , genau CO2 , Existenz",2. Preparation for the Climate Action Summit and the Sustainable Development Goals Summit in New York (debate),16,False,True,False
380,eu9_63016,2019-09-17,9,Sylvia Limmer,ID,"Während sich also die Klimaoberaufseher in den schönsten Urlaubszielen versammeln – Marrakesch, Lima in Peru, Südafrika, Bali 2007 und so weiter und so fort – und dabei immer neue Horrorszenarien am dräuenden Horizont entdecken, sorgen sie zu Hause dafür, dass dem Bürger Flugreisen immer unmöglicher werden, Autos als Mittel der freien individuellen","Klimaoberaufseher schönsten Urlaubszielen versammeln – Marrakesch , Lima Peru , Südafrika , Bali 2007 fort – Horrorszenarien dräuenden Horizont entdecken , sorgen Hause , Bürger Flugreisen unmöglicher , Autos freien individuellen",2. Preparation for the Climate Action Summit and the Sustainable Development Goals Summit in New York (debate),16,False,True,False
381,eu9_63016,2019-09-17,9,Sylvia Limmer,ID,"Fortbewegung eingeschränkt werden und natürlich das böse Fleischessen verboten wird – um nur einiges zu nennen. Übrigens, falls es diesbezüglich Fragen gibt: Ja, ich bin dieses Mal im Dezember in Chile dabei, aber CO2 ist dort ganz sicher nicht mein größtes Problem. Vielen Dank, sehr geehrtes EU-Publikum, für heute habe ich fertig.","Fortbewegung eingeschränkt böse Fleischessen verboten – nennen . , falls diesbezüglich Fragen : , Mal Dezember Chile , CO2 sicher größtes Problem . , geehrtes EU-Publikum , fertig .",2. Preparation for the Climate Action Summit and the Sustainable Development Goals Summit in New York (debate),16,False,True,False
382,eu9_63362,2019-09-16,9,Sylvia Limmer,ID,"Es ist doch genau jene EU, die mit ihrer sinn- und faktenbefreiten Energiewende zur nachhaltigen Zerstörung der Wälder beiträgt – übrigens die einzige Nachhaltigkeit der Energiewende in Bezug auf den Wald. Blicken wir nach Deutschland, einem Land mit über 33 000 Windenergieanlagen, viele davon in bewaldeten Höhenlagen.","genau EU , sinn- faktenbefreiten Energiewende nachhaltigen Zerstörung Wälder beiträgt – einzige Nachhaltigkeit Energiewende Bezug Wald . Blicken Deutschland , Land 33   000 Windenergieanlagen , bewaldeten Höhenlagen .",16. The situation of EU forests (debate),22,False,True,False
383,eu9_63362,2019-09-16,9,Sylvia Limmer,ID,"Hier ist nicht der Borkenkäfer der größte Schädling, sondern eben jene Energiewende: beispielsweise 70 geplante Windindustrieparks mit zirka 500 Windanlagen im UNESCO-Naturpark Odenwald, der Münsterwald, der Reinhardswald mit bis zu 800 Jahre altem Baumbestand. Die Liste ist ellenlang.","Borkenkäfer größte Schädling , Energiewende : beispielsweise 70 geplante Windindustrieparks zirka 500 Windanlagen UNESCO-Naturpark Odenwald , Münsterwald , Reinhardswald 800 altem Baumbestand . Liste ellenlang .",16. The situation of EU forests (debate),22,False,True,False
384,eu9_63364,2019-09-16,9,Sylvia Limmer,ID,"Ich denke, Sie haben meine Ausführungen nicht verstanden. Lächerlich ist, dass eine EU, die mit ihrer Energiewende und ihrer Politik zu genau dieser Zerstörung der Wälder führt, die dann am Ende bejammert wird, sich zur Retterin eben jener Wälder aufspielt.","denke , Ausführungen verstanden . Lächerlich , EU , Energiewende Politik genau Zerstörung Wälder führt , bejammert , Retterin Wälder aufspielt .",16. The situation of EU forests (debate),24,False,True,False
385,eu9_63721,2019-07-17,9,Sylvia Limmer,ID,"CO2 ist übrigens kein Luftschadstoff, und wie Sie die angeblichen Zahlen zu verfrühten Todesfällen messen wollen, das bleibt für mich auch ein wissenschaftliches Mysterium. Wie auf einem Basar der grünlackierten Idiotien wird gefeilscht. Hier ein bisschen weniger Grenzwert, dort eine neue Klimasteuer.","CO2 Luftschadstoff , angeblichen Zahlen verfrühten Todesfällen messen , bleibt wissenschaftliches Mysterium . Basar grünlackierten Idiotien gefeilscht . bisschen Grenzwert , Klimasteuer .",15. Clean air zone in EU cities (debate),8,False,True,False
386,eu9_63721,2019-07-17,9,Sylvia Limmer,ID,"Statt die Bürger zu informieren, wird Politpropaganda mit Klima- und Luftverschmutzungshorrorszenarien betrieben, die bei vielen leider verfängt. Mit der Richtlinie über Luftqualität und saubere Luft vom Mai 2008 wurde die Voraussetzung für Umweltzonen mit Fahrverboten geschaffen. In Deutschland gibt es derzeit allein 58 dieser Umweltzonen.","Bürger informieren , Politpropaganda Klima- Luftverschmutzungshorrorszenarien betrieben , verfängt . Richtlinie Luftqualität saubere Luft Mai   2008 Voraussetzung Umweltzonen Fahrverboten geschaffen . Deutschland derzeit 58 Umweltzonen .",15. Clean air zone in EU cities (debate),8,False,True,False
387,eu9_63721,2019-07-17,9,Sylvia Limmer,ID,"Noch eine Bemerkung zum Schluss: Ich bin sehr gespannt, wie viele der geschätzten Kollegen und besorgten Umweltschützer im Dezember nicht mit dem Ruderboot zur UN-Klimakonferenz in Chile anreisen werden.","Bemerkung Schluss : gespannt , geschätzten besorgten Umweltschützer Dezember Ruderboot UN-Klimakonferenz Chile anreisen .",15. Clean air zone in EU cities (debate),8,False,True,False
388,eu9_63846,2019-07-16,9,Gunnar Beck,ID,"Herr Präsident, sehr geehrte Frau Ministerin! Die Eurozone hat mit Japan zusammen das niedrigste Wachstum und die höchsten Steuern der entwickelten Welt. Eine EU-CO2-Steuer verlangt Einstimmigkeit. Da stellen Sie, Frau Ministerin, das Einstimmigkeitsprinzip in Steuersachen auf EU-Ebene nunmehr in Frage.",", geehrte Ministerin ! Eurozone Japan niedrigste Wachstum höchsten Steuern entwickelten Welt . EU-CO2-Steuer verlangt Einstimmigkeit . stellen , Ministerin , Einstimmigkeitsprinzip Steuersachen EU-Ebene nunmehr Frage .",3. Statement by the candidate Commission President (debate),76,False,True,False
389,eu9_63846,2019-07-16,9,Gunnar Beck,ID,"Wollen wir wirklich alsbald eine EU-weite Beratersteuer dafür, wie man die deutsche Klima- und Asylpolitik am besten überall in der EU umsetzt? Unsere Bürger jedoch wollen das gewiss nicht.","alsbald EU-weite Beratersteuer , deutsche Klima- Asylpolitik überall EU umsetzt ? Bürger gewiss .",3. Statement by the candidate Commission President (debate),76,False,True,False
390,eu8_66509,2019-03-26,8,Jörg Meuthen,EFDD,"Herr Präsident! Wir reden heute über die Schizophrenie, die sich in den von diesem Haus gewollten immensen neuen Anforderungen an den CO2-Ausstoß von Pkw äußert.","! reden Schizophrenie , Haus gewollten immensen Anforderungen CO2-Ausstoß Pkw äußert .",18. Emission performance standards for new passenger cars and for new light commercial vehicles (debate),25,False,True,False
391,eu8_91660,2017-10-03,8,Marcus Pretzell,ENF,"Herr Präsident, Herr Kommissar, meine Damen und Herren Kollegen! Ich möchte Ihre Wohlfühlatmosphäre ganz kurz mit einigen Zahlen stören: China ist für etwas mehr als 28 % des CO2-Ausstoßes auf dieser Welt verantwortlich. Die USA sind für rund 16 % des CO2-Ausstoßes auf dieser Welt verantwortlich. Indien steht für über 6 %, Russland für rund 4,5 %.",", , Damen Herren ! Wohlfühlatmosphäre Zahlen stören : China 28   % CO2-Ausstoßes Welt verantwortlich . USA 16   % CO2-Ausstoßes Welt verantwortlich . Indien steht 6   % , Russland 4,5   % .","13. 2017 UN Climate Change Conference in Bonn, Germany (COP23) (debate)",13,False,True,False
392,eu8_91660,2017-10-03,8,Marcus Pretzell,ENF,"Zusammen stehen diese vier Länder für 55 % des CO2-Ausstoßes auf der Welt. China hat angekündigt, bis 2030 keine Reduktion des CO2-Ausstoßes vorzunehmen. Die USA – wie Sie es hier alle beklagen – haben bereits angekündigt, aus dem Klimaabkommen auszusteigen.","stehen Länder 55   % CO2-Ausstoßes Welt . China angekündigt , 2030 Reduktion CO2-Ausstoßes vorzunehmen . USA – beklagen – angekündigt , Klimaabkommen auszusteigen .","13. 2017 UN Climate Change Conference in Bonn, Germany (COP23) (debate)",13,False,True,False
393,eu8_91660,2017-10-03,8,Marcus Pretzell,ENF,"Indien hat gerade laufende Planungen für 370 neue Kohlekraftwerke. 370 neue Kohlekraftwerke, meine Damen und Herren, so viel CO2 können Sie in den kommenden Jahrzehnten in der ganzen Europäischen Union nicht einsparen! Russland hat bislang noch gar nicht ratifiziert und hat das für 2020 angekündigt. Schauen wir mal.","Indien laufende Planungen 370 Kohlekraftwerke . 370 Kohlekraftwerke , Damen Herren , CO2 kommenden Jahrzehnten Europäischen Union einsparen ! Russland bislang ratifiziert 2020 angekündigt . Schauen mal .","13. 2017 UN Climate Change Conference in Bonn, Germany (COP23) (debate)",13,False,True,False
394,eu8_91660,2017-10-03,8,Marcus Pretzell,ENF,"Was ich Ihnen damit sagen möchte? Wenn Herr Juncker sagt, die EU soll federführend sein, dann meint er vermutlich eher, dass die EU ein Federgewicht beim Klimaschutz ist. Es handelt sich hier um Zwerge, die gemeinsam etwas erreichen wollen. Meine Damen und Herren, liebe Klima-Alarmisten, orientieren Sie sich an dem Machbaren!","sagen ? Juncker , EU federführend , meint vermutlich eher , EU Federgewicht Klimaschutz . handelt Zwerge , gemeinsam erreichen . Damen Herren , liebe Klima-Alarmisten , orientieren Machbaren !","13. 2017 UN Climate Change Conference in Bonn, Germany (COP23) (debate)",13,False,True,False
395,eu8_91660,2017-10-03,8,Marcus Pretzell,ENF,"Das Klima der Welt wird nicht in der Europäischen Union gerettet, es wird nicht durch die Europäische Union gerettet, und Sie machen sich mit Ihren Forderungen auch in Bonn vor den Augen der Welt lächerlich.","Klima Welt Europäischen Union gerettet , Europäische Union gerettet , Forderungen Bonn Augen Welt lächerlich .","13. 2017 UN Climate Change Conference in Bonn, Germany (COP23) (debate)",13,False,True,False
396,eu8_107469,2016-12-13,8,Beatrix von Storch,EFDD,"Sehr geehrter Herr Präsident, liebe Kollegen, das hier als großer Wurf gefeierte Paket geht an der Sache vorbei. Es bekämpft ein Phantom. Der menschengemachte Klimawandel ist nicht gesicherte Kenntnis, sondern wissenschaftliche Hypothese.","geehrter , liebe , Wurf gefeierte Paket Sache vorbei . bekämpft Phantom . menschengemachte Klimawandel gesicherte Kenntnis , wissenschaftliche Hypothese .","2. ""Clean Energy for All"" package (debate)",78,False,True,False
397,eu8_107469,2016-12-13,8,Beatrix von Storch,EFDD,"Viel spricht dafür, dass er eine Erfindung von Lobbyinteressen und an Forschungsgeldern interessierten Wissenschaftlern ist. Meine Partei lehnt daher sämtliche Vorhaben, die auf eine Reduzierung so genannter Klimagase abzielen, rundheraus ab.","spricht , Erfindung Lobbyinteressen Forschungsgeldern interessierten Wissenschaftlern . Partei lehnt sämtliche Vorhaben , Reduzierung genannter Klimagase abzielen , rundheraus .","2. ""Clean Energy for All"" package (debate)",78,False,True,False
398,eu8_107469,2016-12-13,8,Beatrix von Storch,EFDD,"Wir brauchen keine Energiewende, keine grüne Energie, sondern vielmehr eine rationale Energiepolitik, die sich an Konsumenten ausrichtet und marktwirtschaftlich gegründet ist. Wer von einem Marktdesign redet, wer glaubt, die besten Energien von morgen und für morgen zu kennen, der unterliegt einem eklatanten Irrtum.","brauchen Energiewende , grüne Energie , vielmehr rationale Energiepolitik , Konsumenten ausrichtet marktwirtschaftlich gegründet . Marktdesign redet , glaubt , Energien kennen , unterliegt eklatanten Irrtum .","2. ""Clean Energy for All"" package (debate)",78,False,True,False
399,eu8_112411,2016-12-01,8,Beatrix von Storch,EFDD,"Bei der Entschließung handelt es sich um ein eigentümliches Sammelsurium von Ideen, das gestrickt ist aus dem Glauben an einen menschengemachten Klimawandel und dem Bestreben, die aus diesem Glauben resultierenden regulativen Strangulierungen auf Entwicklungsländer zu übertragen und diesen auch noch die letzte Chance zu nehmen, sich zu","Entschließung handelt eigentümliches Sammelsurium Ideen , gestrickt Glauben menschengemachten Klimawandel Bestreben , Glauben resultierenden regulativen Strangulierungen Entwicklungsländer übertragen letzte Chance nehmen ,",7.25. Access to energy in developing countries (B8-1227/2016),96,False,True,False
400,eu8_114406,2016-11-24,8,Beatrix von Storch,EFDD,"Der Entschließung des EU-Parlaments zu neuen Chancen für kleine Verkehrsunternehmen einschließlich solcher, die kollaborative Geschäftsmodelle verfolgen, habe ich nicht zugestimmt. Der Bericht fordert die Umsetzung der COP 21 und die CO2-Reduktion. Er begrüßt die durch den EFSI geschaffenen Möglichkeiten.","Entschließung EU-Parlaments Chancen Verkehrsunternehmen einschließlich , kollaborative Geschäftsmodelle verfolgen , zugestimmt . Bericht fordert Umsetzung COP 21 CO2-Reduktion . begrüßt EFSI geschaffenen Möglichkeiten .",9.9. New opportunities for small transport businesses (A8-0304/2016 - Dominique Riquet),145,False,True,False
401,eu8_115168,2016-11-23,8,Beatrix von Storch,EFDD,"Ich hielte es für besser, wenn Schadstoffe durch nationale demokratische Entscheidungen reguliert würden. Die Regulierung von sog. Klimagasen lehne ich ab.","hielte , Schadstoffe nationale demokratische Entscheidungen reguliert . Regulierung sog. Klimagasen lehne .",11.3. Emissions of certain atmospheric pollutants (A8-0249/2015 - Julie Girling),181,False,True,False
402,eu8_118101,2016-11-22,8,Beatrix von Storch,EFDD,"Der Entschließung des EU-Parlaments über die Freisetzung des Potenzials der Personenbeförderung auf dem Wasserweg habe ich nicht zugestimmt. Der Bericht fordert die Kommission auf, Maßnahmen zur Verringerung der CO2-Emissionen gemäß dem im Rahmen der Pariser Klimakonferenz (COP 21) beschlossenen Abkommen zu ergreifen. Das lehne ich ab.","Entschließung EU-Parlaments Freisetzung Potenzials Personenbeförderung Wasserweg zugestimmt . Bericht fordert Kommission , Maßnahmen Verringerung CO2-Emissionen gemäß Rahmen Pariser Klimakonferenz ( COP 21 ) beschlossenen Abkommen ergreifen . lehne .",6.9. Unleashing the potential of waterborne passenger transport (A8-0306/2016 - Keith Taylor),164,False,True,False
403,eu8_120885,2016-10-26,8,Beatrix von Storch,EFDD,"Eine Vielzahl von konkreten Projekten sorgen jeweils für sich dafür, dass der Haushalt abzulehnen ist: Die im Haushalt internalisierten Kosten für angeblich menschengemachten Klimawandel, der EFSI, Jugendarbeitslosigkeitsprogramme auf EU-Ebene oder eine Fazilität für Flüchtlinge in der Türkei sind nur besonders hervorstechende Beispiele.","Vielzahl konkreten Projekten sorgen jeweils , Haushalt abzulehnen : Haushalt internalisierten Kosten angeblich menschengemachten Klimawandel , EFSI , Jugendarbeitslosigkeitsprogramme EU-Ebene Fazilität Flüchtlinge Türkei hervorstechende Beispiele .","6.2. General budget of the European Union for 2017 - all sections (A8-0287/2016 - Jens Geier, Indrek Tarand)",153,False,True,False
404,eu8_124820,2016-10-25,8,Beatrix von Storch,EFDD,"Der Entschließung des EU-Parlaments zu einer „EU-Strategie für Flüssigerdgas und die Speicherung von Gas“ habe ich nicht zugestimmt. Der Bericht basiert auf der Annahme, dass der CO2-Ausstoß wegen des angeblich menschengemachten Klimawandels reduziert werden müsse.","Entschließung EU-Parlaments „ EU-Strategie Flüssigerdgas Speicherung Gas “ zugestimmt . Bericht basiert Annahme , CO2-Ausstoß angeblich menschengemachten Klimawandels reduziert müsse .",8.16. EU strategy for liquefied natural gas and gas storage (A8-0278/2016 - András Gyürk),159,False,True,False
405,eu8_129476,2016-10-04,8,Beatrix von Storch,EFDD,Der Entschließung des Europäischen Parlaments zu dem „Entwurf eines Beschlusses des Rates über den Abschluss des im Rahmen des Rahmenübereinkommens der Vereinten Nationen über Klimaänderungen geschlossenen Übereinkommens von Paris im Namen der Europäischen Union“ habe ich nicht zugestimmt. Es geht um ein Abkommen zur Bewältigung des Klimawandels.,Entschließung Europäischen Parlaments „ Entwurf Beschlusses Rates Abschluss Rahmen Rahmenübereinkommens Vereinten Nationen Klimaänderungen geschlossenen Übereinkommens Paris Namen Europäischen Union “ zugestimmt . Abkommen Bewältigung Klimawandels .,8.1. Conclusion on behalf of the EU of the Paris Agreement adopted under the UN Framework Convention on Climate Change (Giovanni La Via (A8-0280/2016)),195,False,True,False
